code_pays,annee,genre,age_valeur,broad_sector,sector21,population,tranche_age
CIV,2016,female,35,Industry,"Electricity; gas, steam and air conditioning supply",24.0,25-35
CIV,2017,female,25,Industry,"Electricity; gas, steam and air conditioning supply",41.0,25-35
CIV,2017,female,26,Industry,"Electricity; gas, steam and air conditioning supply",39.0,25-35
CIV,2017,female,27,Industry,"Electricity; gas, steam and air conditioning supply",38.0,25-35
CIV,2017,female,28,Industry,"Electricity; gas, steam and air conditioning supply",36.0,25-35
CIV,2017,female,29,Industry,"Electricity; gas, steam and air conditioning supply",35.0,25-35
CIV,2017,female,30,Industry,"Electricity; gas, steam and air conditioning supply",33.0,25-35
CIV,2017,female,31,Industry,"Electricity; gas, steam and air conditioning supply",32.0,25-35
CIV,2017,female,32,Industry,"Electricity; gas, steam and air conditioning supply",31.0,25-35
CIV,2017,female,33,Industry,"Electricity; gas, steam and air conditioning supply",30.0,25-35
CIV,2017,female,34,Industry,"Electricity; gas, steam and air conditioning supply",30.0,25-35
CIV,2017,female,35,Industry,"Electricity; gas, steam and air conditioning supply",30.0,25-35
CIV,2018,female,25,Industry,"Electricity; gas, steam and air conditioning supply",53.0,25-35
CIV,2018,female,26,Industry,"Electricity; gas, steam and air conditioning supply",51.0,25-35
CIV,2018,female,27,Industry,"Electricity; gas, steam and air conditioning supply",49.0,25-35
CIV,2018,female,28,Industry,"Electricity; gas, steam and air conditioning supply",47.0,25-35
CIV,2018,female,29,Industry,"Electricity; gas, steam and air conditioning supply",45.0,25-35
CIV,2018,female,30,Industry,"Electricity; gas, steam and air conditioning supply",43.0,25-35
CIV,2018,female,31,Industry,"Electricity; gas, steam and air conditioning supply",41.0,25-35
CIV,2018,female,32,Industry,"Electricity; gas, steam and air conditioning supply",40.0,25-35
CIV,2018,female,33,Industry,"Electricity; gas, steam and air conditioning supply",39.0,25-35
CIV,2018,female,34,Industry,"Electricity; gas, steam and air conditioning supply",39.0,25-35
CIV,2018,female,35,Industry,"Electricity; gas, steam and air conditioning supply",39.0,25-35
CIV,2019,female,25,Industry,"Electricity; gas, steam and air conditioning supply",76.0,25-35
CIV,2019,female,26,Industry,"Electricity; gas, steam and air conditioning supply",73.0,25-35
CIV,2019,female,27,Industry,"Electricity; gas, steam and air conditioning supply",70.0,25-35
CIV,2019,female,28,Industry,"Electricity; gas, steam and air conditioning supply",67.0,25-35
CIV,2019,female,29,Industry,"Electricity; gas, steam and air conditioning supply",64.0,25-35
CIV,2019,female,30,Industry,"Electricity; gas, steam and air conditioning supply",61.0,25-35
CIV,2019,female,31,Industry,"Electricity; gas, steam and air conditioning supply",59.0,25-35
CIV,2019,female,32,Industry,"Electricity; gas, steam and air conditioning supply",56.0,25-35
CIV,2019,female,33,Industry,"Electricity; gas, steam and air conditioning supply",55.0,25-35
CIV,2019,female,34,Industry,"Electricity; gas, steam and air conditioning supply",55.0,25-35
CIV,2019,female,35,Industry,"Electricity; gas, steam and air conditioning supply",55.0,25-35
CIV,2020,female,25,Industry,"Electricity; gas, steam and air conditioning supply",73.0,25-35
CIV,2020,female,26,Industry,"Electricity; gas, steam and air conditioning supply",70.0,25-35
CIV,2020,female,27,Industry,"Electricity; gas, steam and air conditioning supply",67.0,25-35
CIV,2020,female,28,Industry,"Electricity; gas, steam and air conditioning supply",65.0,25-35
CIV,2020,female,29,Industry,"Electricity; gas, steam and air conditioning supply",62.0,25-35
CIV,2020,female,30,Industry,"Electricity; gas, steam and air conditioning supply",59.0,25-35
CIV,2020,female,31,Industry,"Electricity; gas, steam and air conditioning supply",56.0,25-35
CIV,2020,female,32,Industry,"Electricity; gas, steam and air conditioning supply",54.0,25-35
CIV,2020,female,33,Industry,"Electricity; gas, steam and air conditioning supply",53.0,25-35
CIV,2020,female,34,Industry,"Electricity; gas, steam and air conditioning supply",52.0,25-35
CIV,2020,female,35,Industry,"Electricity; gas, steam and air conditioning supply",52.0,25-35
CIV,2021,female,25,Industry,"Electricity; gas, steam and air conditioning supply",79.0,25-35
CIV,2021,female,26,Industry,"Electricity; gas, steam and air conditioning supply",76.0,25-35
CIV,2021,female,27,Industry,"Electricity; gas, steam and air conditioning supply",73.0,25-35
CIV,2021,female,28,Industry,"Electricity; gas, steam and air conditioning supply",70.0,25-35
CIV,2021,female,29,Industry,"Electricity; gas, steam and air conditioning supply",67.0,25-35
CIV,2021,female,30,Industry,"Electricity; gas, steam and air conditioning supply",64.0,25-35
CIV,2021,female,31,Industry,"Electricity; gas, steam and air conditioning supply",62.0,25-35
CIV,2021,female,32,Industry,"Electricity; gas, steam and air conditioning supply",59.0,25-35
CIV,2021,female,33,Industry,"Electricity; gas, steam and air conditioning supply",58.0,25-35
CIV,2021,female,34,Industry,"Electricity; gas, steam and air conditioning supply",56.0,25-35
CIV,2021,female,35,Industry,"Electricity; gas, steam and air conditioning supply",55.0,25-35
CIV,2022,female,25,Industry,"Electricity; gas, steam and air conditioning supply",89.0,25-35
CIV,2022,female,26,Industry,"Electricity; gas, steam and air conditioning supply",86.0,25-35
CIV,2022,female,27,Industry,"Electricity; gas, steam and air conditioning supply",83.0,25-35
CIV,2022,female,28,Industry,"Electricity; gas, steam and air conditioning supply",79.0,25-35
CIV,2022,female,29,Industry,"Electricity; gas, steam and air conditioning supply",76.0,25-35
CIV,2022,female,30,Industry,"Electricity; gas, steam and air conditioning supply",73.0,25-35
CIV,2022,female,31,Industry,"Electricity; gas, steam and air conditioning supply",70.0,25-35
CIV,2022,female,32,Industry,"Electricity; gas, steam and air conditioning supply",68.0,25-35
CIV,2022,female,33,Industry,"Electricity; gas, steam and air conditioning supply",65.0,25-35
CIV,2022,female,34,Industry,"Electricity; gas, steam and air conditioning supply",63.0,25-35
CIV,2022,female,35,Industry,"Electricity; gas, steam and air conditioning supply",61.0,25-35
CIV,2023,female,25,Industry,"Electricity; gas, steam and air conditioning supply",97.0,25-35
CIV,2023,female,26,Industry,"Electricity; gas, steam and air conditioning supply",93.0,25-35
CIV,2023,female,27,Industry,"Electricity; gas, steam and air conditioning supply",89.0,25-35
CIV,2023,female,28,Industry,"Electricity; gas, steam and air conditioning supply",86.0,25-35
CIV,2023,female,29,Industry,"Electricity; gas, steam and air conditioning supply",83.0,25-35
CIV,2023,female,30,Industry,"Electricity; gas, steam and air conditioning supply",80.0,25-35
CIV,2023,female,31,Industry,"Electricity; gas, steam and air conditioning supply",77.0,25-35
CIV,2023,female,32,Industry,"Electricity; gas, steam and air conditioning supply",74.0,25-35
CIV,2023,female,33,Industry,"Electricity; gas, steam and air conditioning supply",71.0,25-35
CIV,2023,female,34,Industry,"Electricity; gas, steam and air conditioning supply",68.0,25-35
CIV,2023,female,35,Industry,"Electricity; gas, steam and air conditioning supply",65.0,25-35
CIV,2024,female,25,Industry,"Electricity; gas, steam and air conditioning supply",109.0,25-35
CIV,2024,female,26,Industry,"Electricity; gas, steam and air conditioning supply",105.0,25-35
CIV,2024,female,27,Industry,"Electricity; gas, steam and air conditioning supply",101.0,25-35
CIV,2024,female,28,Industry,"Electricity; gas, steam and air conditioning supply",98.0,25-35
CIV,2024,female,29,Industry,"Electricity; gas, steam and air conditioning supply",94.0,25-35
CIV,2024,female,30,Industry,"Electricity; gas, steam and air conditioning supply",91.0,25-35
CIV,2024,female,31,Industry,"Electricity; gas, steam and air conditioning supply",87.0,25-35
CIV,2024,female,32,Industry,"Electricity; gas, steam and air conditioning supply",84.0,25-35
CIV,2024,female,33,Industry,"Electricity; gas, steam and air conditioning supply",80.0,25-35
CIV,2024,female,34,Industry,"Electricity; gas, steam and air conditioning supply",77.0,25-35
CIV,2024,female,35,Industry,"Electricity; gas, steam and air conditioning supply",73.0,25-35
CIV,2025,female,25,Industry,"Electricity; gas, steam and air conditioning supply",118.0,25-35
CIV,2025,female,26,Industry,"Electricity; gas, steam and air conditioning supply",114.0,25-35
CIV,2025,female,27,Industry,"Electricity; gas, steam and air conditioning supply",110.0,25-35
CIV,2025,female,28,Industry,"Electricity; gas, steam and air conditioning supply",106.0,25-35
CIV,2025,female,29,Industry,"Electricity; gas, steam and air conditioning supply",102.0,25-35
CIV,2025,female,30,Industry,"Electricity; gas, steam and air conditioning supply",98.0,25-35
CIV,2025,female,31,Industry,"Electricity; gas, steam and air conditioning supply",95.0,25-35
CIV,2025,female,32,Industry,"Electricity; gas, steam and air conditioning supply",91.0,25-35
CIV,2025,female,33,Industry,"Electricity; gas, steam and air conditioning supply",87.0,25-35
CIV,2025,female,34,Industry,"Electricity; gas, steam and air conditioning supply",83.0,25-35
CIV,2025,female,35,Industry,"Electricity; gas, steam and air conditioning supply",79.0,25-35
CIV,2015,female,25,Services,Financial and insurance activities,188.0,25-35
CIV,2015,female,26,Services,Financial and insurance activities,181.0,25-35
CIV,2015,female,27,Services,Financial and insurance activities,174.0,25-35
CIV,2015,female,28,Services,Financial and insurance activities,167.0,25-35
CIV,2015,female,29,Services,Financial and insurance activities,160.0,25-35
CIV,2015,female,30,Services,Financial and insurance activities,154.0,25-35
CIV,2015,female,31,Services,Financial and insurance activities,147.0,25-35
CIV,2015,female,32,Services,Financial and insurance activities,143.0,25-35
CIV,2015,female,33,Services,Financial and insurance activities,141.0,25-35
CIV,2015,female,34,Services,Financial and insurance activities,140.0,25-35
CIV,2015,female,35,Services,Financial and insurance activities,139.0,25-35
CIV,2016,female,25,Services,Financial and insurance activities,132.0,25-35
CIV,2016,female,26,Services,Financial and insurance activities,127.0,25-35
CIV,2016,female,27,Services,Financial and insurance activities,122.0,25-35
CIV,2016,female,28,Services,Financial and insurance activities,117.0,25-35
CIV,2016,female,29,Services,Financial and insurance activities,112.0,25-35
CIV,2016,female,30,Services,Financial and insurance activities,108.0,25-35
CIV,2016,female,31,Services,Financial and insurance activities,103.0,25-35
CIV,2016,female,32,Services,Financial and insurance activities,100.0,25-35
CIV,2016,female,33,Services,Financial and insurance activities,98.0,25-35
CIV,2016,female,34,Services,Financial and insurance activities,98.0,25-35
CIV,2016,female,35,Services,Financial and insurance activities,97.0,25-35
CIV,2017,female,25,Services,Financial and insurance activities,215.0,25-35
CIV,2017,female,26,Services,Financial and insurance activities,207.0,25-35
CIV,2017,female,27,Services,Financial and insurance activities,199.0,25-35
CIV,2017,female,28,Services,Financial and insurance activities,190.0,25-35
CIV,2017,female,29,Services,Financial and insurance activities,182.0,25-35
CIV,2017,female,30,Services,Financial and insurance activities,174.0,25-35
CIV,2017,female,31,Services,Financial and insurance activities,166.0,25-35
CIV,2017,female,32,Services,Financial and insurance activities,161.0,25-35
CIV,2017,female,33,Services,Financial and insurance activities,158.0,25-35
CIV,2017,female,34,Services,Financial and insurance activities,158.0,25-35
CIV,2017,female,35,Services,Financial and insurance activities,157.0,25-35
CIV,2018,female,25,Services,Financial and insurance activities,360.0,25-35
CIV,2018,female,26,Services,Financial and insurance activities,347.0,25-35
CIV,2018,female,27,Services,Financial and insurance activities,333.0,25-35
CIV,2018,female,28,Services,Financial and insurance activities,319.0,25-35
CIV,2018,female,29,Services,Financial and insurance activities,305.0,25-35
CIV,2018,female,30,Services,Financial and insurance activities,291.0,25-35
CIV,2018,female,31,Services,Financial and insurance activities,278.0,25-35
CIV,2018,female,32,Services,Financial and insurance activities,268.0,25-35
CIV,2018,female,33,Services,Financial and insurance activities,263.0,25-35
CIV,2018,female,34,Services,Financial and insurance activities,262.0,25-35
CIV,2018,female,35,Services,Financial and insurance activities,261.0,25-35
CIV,2019,female,25,Services,Financial and insurance activities,601.0,25-35
CIV,2019,female,26,Services,Financial and insurance activities,578.0,25-35
CIV,2019,female,27,Services,Financial and insurance activities,556.0,25-35
CIV,2019,female,28,Services,Financial and insurance activities,532.0,25-35
CIV,2019,female,29,Services,Financial and insurance activities,508.0,25-35
CIV,2019,female,30,Services,Financial and insurance activities,485.0,25-35
CIV,2019,female,31,Services,Financial and insurance activities,462.0,25-35
CIV,2019,female,32,Services,Financial and insurance activities,445.0,25-35
CIV,2019,female,33,Services,Financial and insurance activities,437.0,25-35
CIV,2019,female,34,Services,Financial and insurance activities,435.0,25-35
CIV,2019,female,35,Services,Financial and insurance activities,432.0,25-35
CIV,2020,female,25,Services,Financial and insurance activities,647.0,25-35
CIV,2020,female,26,Services,Financial and insurance activities,624.0,25-35
CIV,2020,female,27,Services,Financial and insurance activities,600.0,25-35
CIV,2020,female,28,Services,Financial and insurance activities,575.0,25-35
CIV,2020,female,29,Services,Financial and insurance activities,549.0,25-35
CIV,2020,female,30,Services,Financial and insurance activities,524.0,25-35
CIV,2020,female,31,Services,Financial and insurance activities,499.0,25-35
CIV,2020,female,32,Services,Financial and insurance activities,480.0,25-35
CIV,2020,female,33,Services,Financial and insurance activities,470.0,25-35
CIV,2020,female,34,Services,Financial and insurance activities,467.0,25-35
CIV,2020,female,35,Services,Financial and insurance activities,463.0,25-35
CIV,2021,female,25,Services,Financial and insurance activities,767.0,25-35
CIV,2021,female,26,Services,Financial and insurance activities,739.0,25-35
CIV,2021,female,27,Services,Financial and insurance activities,710.0,25-35
CIV,2021,female,28,Services,Financial and insurance activities,682.0,25-35
CIV,2021,female,29,Services,Financial and insurance activities,653.0,25-35
CIV,2021,female,30,Services,Financial and insurance activities,626.0,25-35
CIV,2021,female,31,Services,Financial and insurance activities,599.0,25-35
CIV,2021,female,32,Services,Financial and insurance activities,576.0,25-35
CIV,2021,female,33,Services,Financial and insurance activities,559.0,25-35
CIV,2021,female,34,Services,Financial and insurance activities,546.0,25-35
CIV,2021,female,35,Services,Financial and insurance activities,533.0,25-35
CIV,2022,female,25,Services,Financial and insurance activities,825.0,25-35
CIV,2022,female,26,Services,Financial and insurance activities,794.0,25-35
CIV,2022,female,27,Services,Financial and insurance activities,763.0,25-35
CIV,2022,female,28,Services,Financial and insurance activities,733.0,25-35
CIV,2022,female,29,Services,Financial and insurance activities,705.0,25-35
CIV,2022,female,30,Services,Financial and insurance activities,677.0,25-35
CIV,2022,female,31,Services,Financial and insurance activities,651.0,25-35
CIV,2022,female,32,Services,Financial and insurance activities,626.0,25-35
CIV,2022,female,33,Services,Financial and insurance activities,603.0,25-35
CIV,2022,female,34,Services,Financial and insurance activities,582.0,25-35
CIV,2022,female,35,Services,Financial and insurance activities,562.0,25-35
CIV,2023,female,25,Services,Financial and insurance activities,908.0,25-35
CIV,2023,female,26,Services,Financial and insurance activities,874.0,25-35
CIV,2023,female,27,Services,Financial and insurance activities,841.0,25-35
CIV,2023,female,28,Services,Financial and insurance activities,809.0,25-35
CIV,2023,female,29,Services,Financial and insurance activities,779.0,25-35
CIV,2023,female,30,Services,Financial and insurance activities,750.0,25-35
CIV,2023,female,31,Services,Financial and insurance activities,722.0,25-35
CIV,2023,female,32,Services,Financial and insurance activities,694.0,25-35
CIV,2023,female,33,Services,Financial and insurance activities,666.0,25-35
CIV,2023,female,34,Services,Financial and insurance activities,638.0,25-35
